,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,r2_score,slope,res_sqsum,i_index,j_index
829,54843.0,54836.0,54841.0,54850.0,54849.0,54840.0,54830.0,54847.0,54838.0,54838.0,54853.0,54843.0,54835.0,54839.0,54843.0,54845.0,54845.0,54844.0,54843.0,54845.0,54851.0,54851.0,54844.0,54850.0,54847.0,54837.0,54838.0,54835.0,54842.0,54840.0,54851.0,54852.0,54845.0,54840.0,54842.0,54847.0,54840.0,54845.0,54840.0,54845.0,54836.0,54842.0,54844.0,54845.0,54848.0,54843.0,54829.0,54848.0,54844.0,54840.0,54846.0,54849.0,54843.0,54844.0,54843.0,54846.0,0.006014218242382685,0.02457279562542721,1460.0053656870145,20.0,28.0
830,55021.0,55021.0,55024.0,55037.0,55031.0,55027.0,55026.0,55032.0,55023.0,55033.0,55016.0,55027.0,55025.0,55030.0,55033.0,55027.0,55023.0,55036.0,55028.0,55026.0,55021.0,55030.0,55030.0,55031.0,55024.0,55030.0,55035.0,55026.0,55030.0,55022.0,55024.0,55022.0,55020.0,55045.0,55027.0,55027.0,55019.0,55021.0,55019.0,55024.0,55035.0,55022.0,55029.0,55026.0,55021.0,55030.0,55027.0,55026.0,55034.0,55030.0,55034.0,55021.0,55030.0,55028.0,55025.0,55024.0,0.00014966586240683366,-0.004066985645933011,1616.597300068216,20.0,29.0
831,54841.0,54841.0,54844.0,54845.0,54841.0,54852.0,54850.0,54843.0,54845.0,54843.0,54842.0,54853.0,54847.0,54842.0,54849.0,54839.0,54840.0,54843.0,54845.0,54850.0,54849.0,54849.0,54843.0,54845.0,54847.0,54847.0,54846.0,54849.0,54851.0,54851.0,54851.0,54850.0,54843.0,54846.0,54845.0,54856.0,54841.0,54845.0,54852.0,54843.0,54854.0,54851.0,54845.0,54853.0,54840.0,54851.0,54846.0,54843.0,54845.0,54843.0,54839.0,54850.0,54849.0,54845.0,54853.0,54852.0,0.06367000137934786,0.06695146958304854,964.4031784007248,20.0,30.0
832,54841.0,54829.0,54847.0,54840.0,54829.0,54842.0,54844.0,54851.0,54842.0,54842.0,54843.0,54835.0,54844.0,54840.0,54847.0,54834.0,54832.0,54844.0,54838.0,54845.0,54848.0,54842.0,54844.0,54842.0,54839.0,54833.0,54835.0,54841.0,54844.0,54847.0,54844.0,54842.0,54835.0,54848.0,54831.0,54837.0,54839.0,54830.0,54846.0,54843.0,54841.0,54851.0,54834.0,54837.0,54837.0,54842.0,54840.0,54839.0,54838.0,54830.0,54844.0,54846.0,54833.0,54851.0,54837.0,54839.0,0.002510788862554958,-0.017429938482570066,1765.7696514013787,20.0,31.0
833,54797.0,54791.0,54811.0,54798.0,54806.0,54805.0,54799.0,54798.0,54799.0,54795.0,54798.0,54798.0,54790.0,54792.0,54796.0,54793.0,54803.0,54804.0,54799.0,54792.0,54805.0,54806.0,54798.0,54797.0,54806.0,54794.0,54804.0,54807.0,54798.0,54811.0,54803.0,54808.0,54799.0,54794.0,54805.0,54804.0,54796.0,54788.0,54792.0,54795.0,54801.0,54805.0,54803.0,54807.0,54812.0,54813.0,54804.0,54800.0,54807.0,54803.0,54806.0,54806.0,54803.0,54797.0,54805.0,54806.0,0.10415616667829397,0.11763499658236501,1741.2644565964474,20.0,32.0
834,55165.0,55163.0,55163.0,55163.0,55162.0,55156.0,55161.0,55152.0,55165.0,55163.0,55178.0,55162.0,55165.0,55159.0,55165.0,55167.0,55161.0,55170.0,55161.0,55154.0,55169.0,55171.0,55167.0,55164.0,55157.0,55159.0,55163.0,55165.0,55164.0,55160.0,55161.0,55163.0,55163.0,55168.0,55163.0,55161.0,55162.0,55163.0,55153.0,55158.0,55159.0,55159.0,55166.0,55156.0,55156.0,55164.0,55159.0,55162.0,55168.0,55170.0,55156.0,55167.0,55160.0,55166.0,55160.0,55153.0,0.023761919524270758,-0.046411483253588515,1294.7008885852047,20.0,33.0
835,54793.0,54806.0,54806.0,54804.0,54794.0,54804.0,54795.0,54803.0,54811.0,54798.0,54804.0,54799.0,54802.0,54800.0,54803.0,54804.0,54800.0,54802.0,54799.0,54798.0,54802.0,54805.0,54804.0,54805.0,54799.0,54801.0,54795.0,54795.0,54807.0,54803.0,54805.0,54810.0,54789.0,54805.0,54800.0,54801.0,54807.0,54801.0,54805.0,54806.0,54805.0,54800.0,54799.0,54805.0,54802.0,54796.0,54806.0,54812.0,54805.0,54799.0,54798.0,54800.0,54798.0,54809.0,54797.0,54804.0,0.007785019748524524,0.024846206425153852,1151.093403964243,20.0,34.0
836,54594.0,54599.0,54595.0,54597.0,54596.0,54603.0,54588.0,54600.0,54590.0,54603.0,54599.0,54593.0,54596.0,54590.0,54592.0,54595.0,54593.0,54589.0,54585.0,54593.0,54594.0,54603.0,54585.0,54592.0,54590.0,54600.0,54592.0,54597.0,54586.0,54599.0,54601.0,54605.0,54598.0,54591.0,54582.0,54591.0,54585.0,54591.0,54599.0,54585.0,54595.0,54597.0,54597.0,54586.0,54588.0,54588.0,54587.0,54594.0,54600.0,54582.0,54589.0,54583.0,54593.0,54601.0,54592.0,54596.0,0.06568103290845906,-0.09166097060833903,1748.511209842741,20.0,35.0
837,55302.0,55304.0,55304.0,55297.0,55296.0,55304.0,55287.0,55306.0,55303.0,55297.0,55288.0,55289.0,55296.0,55298.0,55296.0,55301.0,55299.0,55288.0,55294.0,55295.0,55301.0,55289.0,55300.0,55288.0,55300.0,55300.0,55299.0,55293.0,55299.0,55298.0,55295.0,55297.0,55294.0,55294.0,55294.0,55291.0,55298.0,55298.0,55300.0,55294.0,55298.0,55301.0,55296.0,55301.0,55305.0,55291.0,55307.0,55301.0,55297.0,55298.0,55299.0,55289.0,55296.0,55296.0,55297.0,55300.0,0.00044174156374698903,-0.006220095693779912,1280.7911141491386,20.0,36.0
838,54212.0,54205.0,54208.0,54195.0,54214.0,54208.0,54209.0,54213.0,54201.0,54199.0,54208.0,54205.0,54212.0,54206.0,54211.0,54201.0,54204.0,54216.0,54202.0,54207.0,54204.0,54213.0,54216.0,54211.0,54207.0,54211.0,54203.0,54209.0,54208.0,54207.0,54196.0,54208.0,54204.0,54208.0,54207.0,54206.0,54203.0,54207.0,54201.0,54209.0,54205.0,54201.0,54211.0,54208.0,54206.0,54210.0,54202.0,54205.0,54205.0,54203.0,54206.0,54213.0,54212.0,54204.0,54212.0,54209.0,0.00013749826587250435,-0.0032809295967190645,1145.1996582361953,20.0,37.0
839,54730.0,54732.0,54744.0,54734.0,54732.0,54735.0,54727.0,54737.0,54740.0,54725.0,54732.0,54735.0,54735.0,54741.0,54742.0,54732.0,54741.0,54741.0,54738.0,54742.0,54733.0,54735.0,54740.0,54741.0,54728.0,54744.0,54729.0,54741.0,54744.0,54731.0,54725.0,54747.0,54733.0,54743.0,54731.0,54745.0,54740.0,54747.0,54742.0,54738.0,54744.0,54740.0,54739.0,54744.0,54744.0,54740.0,54741.0,54743.0,54738.0,54742.0,54741.0,54747.0,54744.0,54740.0,54741.0,54742.0,0.24104857143232372,0.17300068352699927,1378.635269993184,20.0,38.0
840,54778.0,54773.0,54781.0,54778.0,54781.0,54780.0,54779.0,54781.0,54772.0,54778.0,54782.0,54775.0,54784.0,54781.0,54783.0,54783.0,54781.0,54771.0,54783.0,54778.0,54787.0,54778.0,54788.0,54782.0,54783.0,54786.0,54774.0,54785.0,54782.0,54770.0,54781.0,54779.0,54777.0,54780.0,54782.0,54779.0,54788.0,54781.0,54786.0,54781.0,54788.0,54777.0,54776.0,54778.0,54784.0,54777.0,54770.0,54774.0,54782.0,54777.0,54772.0,54770.0,54779.0,54774.0,54769.0,54780.0,0.03455816408186385,-0.05529733424470266,1249.7644565960272,20.0,39.0
841,56009.0,56007.0,56013.0,56005.0,56011.0,55997.0,55997.0,56013.0,56014.0,56010.0,56011.0,56014.0,56007.0,56013.0,56010.0,56011.0,56008.0,55997.0,55998.0,56009.0,56012.0,56015.0,56014.0,56013.0,56013.0,56005.0,56010.0,56012.0,56016.0,56012.0,55999.0,56009.0,56007.0,56013.0,56012.0,56007.0,56012.0,56009.0,56012.0,56005.0,56009.0,55995.0,56013.0,56015.0,56011.0,56010.0,56009.0,56007.0,56013.0,56013.0,56009.0,56001.0,56009.0,56016.0,56008.0,56004.0,0.0030571940958368238,0.01753246753246753,1466.4850649349185,21.0,0.0
842,56268.0,56271.0,56271.0,56270.0,56271.0,56275.0,56266.0,56275.0,56271.0,56266.0,56273.0,56275.0,56266.0,56265.0,56271.0,56273.0,56267.0,56268.0,56268.0,56272.0,56270.0,56275.0,56266.0,56273.0,56272.0,56268.0,56268.0,56269.0,56278.0,56265.0,56267.0,56266.0,56266.0,56268.0,56263.0,56267.0,56271.0,56272.0,56271.0,56267.0,56265.0,56269.0,56265.0,56270.0,56268.0,56270.0,56269.0,56268.0,56272.0,56267.0,56270.0,56265.0,56273.0,56267.0,56271.0,56269.0,0.04616272840537938,-0.04196855775803144,532.4455912508544,21.0,1.0
843,55691.0,55695.0,55695.0,55696.0,55695.0,55698.0,55692.0,55696.0,55693.0,55694.0,55696.0,55697.0,55693.0,55695.0,55699.0,55697.0,55694.0,55691.0,55697.0,55694.0,55696.0,55696.0,55696.0,55697.0,55701.0,55697.0,55697.0,55697.0,55695.0,55696.0,55698.0,55695.0,55693.0,55695.0,55698.0,55695.0,55698.0,55696.0,55695.0,55694.0,55696.0,55690.0,55692.0,55698.0,55693.0,55694.0,55691.0,55697.0,55699.0,55697.0,55697.0,55695.0,55693.0,55696.0,55697.0,55700.0,0.0142991988316854,0.016951469583048537,289.7960355434845,21.0,2.0
844,55208.0,55207.0,55211.0,55209.0,55209.0,55212.0,55210.0,55212.0,55215.0,55210.0,55216.0,55210.0,55209.0,55208.0,55209.0,55210.0,55211.0,55216.0,55214.0,55219.0,55212.0,55215.0,55211.0,55214.0,55217.0,55213.0,55215.0,55217.0,55220.0,55213.0,55213.0,55213.0,55209.0,55218.0,55207.0,55213.0,55215.0,55211.0,55211.0,55215.0,55212.0,55211.0,55213.0,55217.0,55212.0,55216.0,55207.0,55212.0,55217.0,55209.0,55210.0,55211.0,55211.0,55211.0,55215.0,55215.0,0.043116639755847785,0.040396445659603535,529.8399863294763,21.0,3.0
845,54563.0,54555.0,54567.0,54574.0,54565.0,54561.0,54566.0,54569.0,54567.0,54560.0,54561.0,54561.0,54558.0,54557.0,54574.0,54570.0,54561.0,54561.0,54570.0,54571.0,54567.0,54570.0,54568.0,54571.0,54561.0,54565.0,54561.0,54580.0,54562.0,54564.0,54556.0,54566.0,54557.0,54567.0,54565.0,54567.0,54553.0,54567.0,54568.0,54562.0,54572.0,54567.0,54563.0,54562.0,54564.0,54572.0,54563.0,54565.0,54567.0,54565.0,54566.0,54559.0,54576.0,54570.0,54561.0,54559.0,0.0019473433968734133,0.014661654135338344,1611.8372180451815,21.0,4.0
846,55005.0,55010.0,54998.0,55004.0,55008.0,55014.0,55000.0,55008.0,55009.0,55001.0,55004.0,55005.0,55008.0,55001.0,55009.0,55003.0,55008.0,55003.0,55000.0,55004.0,55013.0,55005.0,55007.0,55007.0,55012.0,55013.0,55002.0,55010.0,54994.0,55007.0,55005.0,55003.0,54999.0,55008.0,55002.0,54996.0,55003.0,55010.0,55007.0,54999.0,55005.0,54998.0,55012.0,55011.0,54996.0,55010.0,55009.0,55005.0,54999.0,55002.0,55005.0,55011.0,55005.0,55002.0,55002.0,55001.0,0.01758201301790141,-0.038585099111414896,1217.0579972657695,21.0,5.0
847,54401.0,54409.0,54398.0,54406.0,54400.0,54406.0,54402.0,54403.0,54401.0,54409.0,54411.0,54409.0,54403.0,54392.0,54402.0,54405.0,54394.0,54405.0,54403.0,54408.0,54398.0,54398.0,54396.0,54410.0,54401.0,54410.0,54401.0,54413.0,54405.0,54401.0,54400.0,54403.0,54404.0,54408.0,54394.0,54402.0,54407.0,54397.0,54400.0,54404.0,54405.0,54399.0,54390.0,54403.0,54393.0,54396.0,54408.0,54409.0,54398.0,54391.0,54404.0,54399.0,54399.0,54402.0,54397.0,54404.0,0.05856019713147542,-0.07881066302118933,1460.8455912511306,21.0,6.0
848,54926.0,54932.0,54921.0,54931.0,54930.0,54941.0,54932.0,54939.0,54935.0,54934.0,54943.0,54938.0,54937.0,54933.0,54930.0,54934.0,54932.0,54934.0,54933.0,54937.0,54931.0,54938.0,54933.0,54935.0,54941.0,54937.0,54941.0,54937.0,54940.0,54945.0,54941.0,54942.0,54935.0,54942.0,54934.0,54924.0,54946.0,54929.0,54947.0,54932.0,54941.0,54930.0,54940.0,54933.0,54927.0,54929.0,54935.0,54936.0,54929.0,54941.0,54935.0,54941.0,54928.0,54940.0,54926.0,54944.0,0.021666441538552794,0.052255639097744375,1803.8898496238703,21.0,7.0
849,54903.0,54892.0,54892.0,54902.0,54896.0,54906.0,54892.0,54897.0,54892.0,54885.0,54894.0,54905.0,54889.0,54895.0,54900.0,54907.0,54909.0,54907.0,54900.0,54895.0,54895.0,54899.0,54897.0,54898.0,54890.0,54900.0,54891.0,54904.0,54902.0,54903.0,54897.0,54895.0,54900.0,54898.0,54901.0,54895.0,54898.0,54893.0,54898.0,54892.0,54904.0,54894.0,54892.0,54892.0,54893.0,54905.0,54898.0,54893.0,54907.0,54901.0,54900.0,54895.0,54907.0,54895.0,54901.0,54899.0,0.007894779539668662,0.02939166097060833,1588.218728639782,21.0,8.0
850,54990.0,54983.0,54993.0,54983.0,55003.0,54987.0,54987.0,54992.0,54992.0,54979.0,54992.0,54984.0,54987.0,54977.0,54989.0,54987.0,54986.0,54985.0,54986.0,54990.0,54994.0,54999.0,54982.0,54990.0,54992.0,54989.0,54978.0,54993.0,54998.0,54985.0,54994.0,54989.0,54984.0,54990.0,54987.0,54983.0,54985.0,54990.0,54989.0,54983.0,54991.0,54979.0,54979.0,54981.0,54981.0,54986.0,54984.0,54980.0,55000.0,54980.0,54987.0,54990.0,54978.0,54985.0,54985.0,54992.0,0.04361311198855278,-0.07388926862611074,1751.554272043822,21.0,9.0
851,55161.0,55165.0,55170.0,55163.0,55156.0,55163.0,55164.0,55166.0,55159.0,55162.0,55165.0,55167.0,55166.0,55150.0,55159.0,55167.0,55163.0,55157.0,55159.0,55162.0,55166.0,55171.0,55180.0,55153.0,55154.0,55153.0,55164.0,55167.0,55157.0,55164.0,55170.0,55163.0,55169.0,55165.0,55163.0,55160.0,55162.0,55160.0,55165.0,55169.0,55163.0,55164.0,55159.0,55171.0,55160.0,55172.0,55158.0,55158.0,55165.0,55160.0,55182.0,55156.0,55163.0,55167.0,55166.0,55176.0,0.02941370353350814,0.06469583048530418,2020.604682159875,21.0,10.0
852,55368.0,55368.0,55380.0,55379.0,55368.0,55379.0,55370.0,55369.0,55375.0,55373.0,55375.0,55366.0,55362.0,55368.0,55376.0,55384.0,55376.0,55371.0,55382.0,55375.0,55374.0,55373.0,55367.0,55381.0,55377.0,55368.0,55377.0,55378.0,55368.0,55370.0,55372.0,55375.0,55364.0,55373.0,55377.0,55379.0,55367.0,55375.0,55376.0,55368.0,55378.0,55368.0,55373.0,55375.0,55365.0,55367.0,55373.0,55373.0,55383.0,55379.0,55373.0,55379.0,55368.0,55374.0,55370.0,55376.0,0.001587791748956735,0.012542720437457279,1447.2519822281865,21.0,11.0
853,55273.0,55276.0,55273.0,55267.0,55276.0,55277.0,55263.0,55275.0,55276.0,55265.0,55280.0,55274.0,55271.0,55283.0,55275.0,55277.0,55273.0,55280.0,55286.0,55276.0,55271.0,55272.0,55282.0,55285.0,55278.0,55269.0,55274.0,55271.0,55274.0,55275.0,55283.0,55279.0,55274.0,55282.0,55274.0,55278.0,55274.0,55276.0,55275.0,55279.0,55271.0,55279.0,55277.0,55270.0,55274.0,55288.0,55275.0,55273.0,55284.0,55278.0,55277.0,55273.0,55277.0,55272.0,55273.0,55286.0,0.05237449045645304,0.07101845522898152,1335.0689678740655,21.0,12.0
854,54744.0,54750.0,54742.0,54750.0,54735.0,54747.0,54742.0,54747.0,54742.0,54751.0,54740.0,54744.0,54755.0,54751.0,54731.0,54745.0,54748.0,54745.0,54747.0,54743.0,54752.0,54750.0,54743.0,54740.0,54746.0,54745.0,54752.0,54738.0,54744.0,54742.0,54742.0,54747.0,54750.0,54744.0,54742.0,54760.0,54749.0,54745.0,54749.0,54744.0,54749.0,54738.0,54747.0,54747.0,54747.0,54742.0,54758.0,54747.0,54741.0,54740.0,54749.0,54738.0,54752.0,54750.0,54752.0,54755.0,0.03376246464497701,0.0616883116883117,1593.3084415587305,21.0,13.0
855,54692.0,54690.0,54699.0,54703.0,54689.0,54700.0,54693.0,54682.0,54700.0,54695.0,54689.0,54684.0,54692.0,54692.0,54695.0,54700.0,54699.0,54700.0,54706.0,54694.0,54692.0,54685.0,54695.0,54690.0,54694.0,54688.0,54695.0,54694.0,54696.0,54690.0,54704.0,54697.0,54694.0,54702.0,54695.0,54703.0,54706.0,54698.0,54691.0,54695.0,54698.0,54712.0,54685.0,54689.0,54699.0,54698.0,54698.0,54702.0,54697.0,54697.0,54692.0,54685.0,54693.0,54697.0,54699.0,54702.0,0.03617221104222579,0.07016404647983596,1919.1016062885483,21.0,14.0
856,54799.0,54800.0,54788.0,54791.0,54794.0,54786.0,54791.0,54784.0,54787.0,54789.0,54802.0,54792.0,54783.0,54787.0,54795.0,54791.0,54790.0,54783.0,54794.0,54788.0,54786.0,54798.0,54779.0,54793.0,54793.0,54792.0,54790.0,54795.0,54791.0,54783.0,54791.0,54788.0,54786.0,54790.0,54788.0,54783.0,54789.0,54779.0,54793.0,54792.0,54790.0,54787.0,54787.0,54787.0,54785.0,54778.0,54792.0,54786.0,54788.0,54795.0,54781.0,54791.0,54792.0,54785.0,54790.0,54792.0,0.06777966545843772,-0.080622009569378,1307.8884825701234,21.0,15.0
857,54908.0,54910.0,54909.0,54913.0,54917.0,54905.0,54904.0,54910.0,54904.0,54903.0,54913.0,54909.0,54907.0,54913.0,54906.0,54913.0,54912.0,54915.0,54923.0,54908.0,54915.0,54916.0,54917.0,54916.0,54909.0,54906.0,54906.0,54911.0,54917.0,54912.0,54912.0,54907.0,54904.0,54918.0,54904.0,54915.0,54908.0,54916.0,54913.0,54911.0,54908.0,54907.0,54905.0,54920.0,54897.0,54908.0,54913.0,54912.0,54915.0,54905.0,54909.0,54909.0,54910.0,54909.0,54914.0,54920.0,0.0037165376465325695,0.018796992481203017,1385.6879699247659,21.0,16.0
858,54829.0,54824.0,54830.0,54836.0,54831.0,54841.0,54826.0,54833.0,54826.0,54834.0,54838.0,54836.0,54827.0,54836.0,54828.0,54830.0,54823.0,54824.0,54834.0,54831.0,54825.0,54831.0,54830.0,54827.0,54845.0,54832.0,54829.0,54838.0,54837.0,54824.0,54815.0,54823.0,54831.0,54833.0,54828.0,54839.0,54826.0,54832.0,54838.0,54833.0,54833.0,54829.0,54837.0,54834.0,54835.0,54828.0,54829.0,54819.0,54839.0,54825.0,54822.0,54824.0,54827.0,54827.0,54834.0,54832.0,0.009066956560383033,-0.03373205741626794,1819.3353725222184,21.0,17.0
859,54334.0,54329.0,54337.0,54336.0,54326.0,54347.0,54336.0,54335.0,54344.0,54338.0,54343.0,54335.0,54328.0,54339.0,54340.0,54345.0,54343.0,54338.0,54328.0,54331.0,54328.0,54345.0,54330.0,54338.0,54341.0,54338.0,54330.0,54339.0,54347.0,54342.0,54333.0,54338.0,54335.0,54335.0,54331.0,54338.0,54329.0,54339.0,54339.0,54334.0,54340.0,54321.0,54341.0,54328.0,54334.0,54336.0,54330.0,54338.0,54333.0,54334.0,54338.0,54340.0,54330.0,54331.0,54334.0,54347.0,0.008250880554702467,-0.032125768967874224,1814.9008885848946,21.0,18.0
860,55671.0,55670.0,55680.0,55677.0,55668.0,55681.0,55674.0,55674.0,55672.0,55676.0,55675.0,55666.0,55666.0,55669.0,55676.0,55668.0,55664.0,55673.0,55673.0,55683.0,55669.0,55676.0,55671.0,55685.0,55678.0,55666.0,55676.0,55676.0,55673.0,55673.0,55682.0,55677.0,55679.0,55664.0,55674.0,55684.0,55675.0,55675.0,55680.0,55673.0,55672.0,55672.0,55675.0,55672.0,55675.0,55667.0,55674.0,55681.0,55676.0,55673.0,55679.0,55677.0,55682.0,55666.0,55681.0,55678.0,0.042219401063307904,0.06500341763499656,1402.3960355430895,21.0,19.0
861,55284.0,55282.0,55275.0,55279.0,55286.0,55285.0,55286.0,55284.0,55267.0,55281.0,55273.0,55289.0,55279.0,55292.0,55279.0,55290.0,55276.0,55280.0,55279.0,55279.0,55278.0,55282.0,55279.0,55287.0,55285.0,55285.0,55283.0,55286.0,55278.0,55289.0,55280.0,55281.0,55279.0,55285.0,55282.0,55279.0,55276.0,55279.0,55276.0,55279.0,55286.0,55279.0,55275.0,55275.0,55279.0,55275.0,55281.0,55285.0,55290.0,55289.0,55283.0,55278.0,55286.0,55284.0,55278.0,55283.0,6.19364163858549e-05,0.002358168147641828,1313.4722146276265,21.0,20.0
862,54315.0,54317.0,54312.0,54319.0,54319.0,54323.0,54319.0,54327.0,54326.0,54322.0,54327.0,54323.0,54318.0,54321.0,54322.0,54329.0,54321.0,54317.0,54324.0,54323.0,54321.0,54325.0,54313.0,54322.0,54321.0,54315.0,54322.0,54319.0,54318.0,54311.0,54323.0,54329.0,54317.0,54326.0,54327.0,54327.0,54319.0,54325.0,54322.0,54312.0,54323.0,54312.0,54317.0,54319.0,54309.0,54311.0,54313.0,54317.0,54317.0,54322.0,54309.0,54324.0,54315.0,54318.0,54313.0,54327.0,0.05463092755313059,-0.07532467532467532,1436.4207792207005,21.0,21.0
863,55014.0,55013.0,55015.0,55026.0,55023.0,55022.0,55015.0,55020.0,55029.0,55027.0,55023.0,55017.0,55013.0,55022.0,55014.0,55012.0,55024.0,55020.0,55021.0,55019.0,55019.0,55018.0,55018.0,55020.0,55018.0,55017.0,55018.0,55016.0,55015.0,55012.0,55016.0,55017.0,55022.0,55026.0,55010.0,55025.0,55016.0,55018.0,55005.0,55024.0,55010.0,55020.0,55019.0,55016.0,55024.0,55020.0,55017.0,55013.0,55023.0,55016.0,55013.0,55019.0,55031.0,55015.0,55027.0,55021.0,0.0003306945005763229,-0.005707450444292551,1440.648427887857,21.0,22.0
864,55392.0,55390.0,55384.0,55392.0,55391.0,55394.0,55387.0,55395.0,55399.0,55387.0,55387.0,55389.0,55385.0,55386.0,55392.0,55396.0,55381.0,55394.0,55393.0,55381.0,55381.0,55399.0,55384.0,55385.0,55388.0,55387.0,55389.0,55386.0,55389.0,55387.0,55391.0,55392.0,55384.0,55397.0,55395.0,55388.0,55381.0,55382.0,55391.0,55401.0,55390.0,55391.0,55390.0,55382.0,55396.0,55384.0,55394.0,55393.0,55397.0,55387.0,55385.0,55380.0,55389.0,55388.0,55382.0,55398.0,0.002320088435386225,-0.015721120984278875,1554.8841421734505,21.0,23.0
865,54874.0,54869.0,54877.0,54875.0,54872.0,54884.0,54869.0,54881.0,54879.0,54879.0,54880.0,54881.0,54885.0,54880.0,54885.0,54881.0,54874.0,54873.0,54881.0,54877.0,54880.0,54881.0,54875.0,54883.0,54884.0,54890.0,54878.0,54877.0,54891.0,54882.0,54879.0,54887.0,54879.0,54882.0,54882.0,54885.0,54873.0,54876.0,54885.0,54884.0,54876.0,54888.0,54883.0,54878.0,54881.0,54885.0,54876.0,54872.0,54886.0,54877.0,54880.0,54882.0,54883.0,54876.0,54875.0,54888.0,0.06681279322625855,0.07946001367053997,1290.1813055364892,21.0,24.0
866,54565.0,54565.0,54567.0,54575.0,54577.0,54580.0,54576.0,54575.0,54577.0,54573.0,54589.0,54572.0,54578.0,54574.0,54585.0,54584.0,54572.0,54565.0,54584.0,54563.0,54566.0,54584.0,54564.0,54568.0,54586.0,54566.0,54575.0,54569.0,54587.0,54582.0,54570.0,54576.0,54574.0,54582.0,54562.0,54576.0,54574.0,54571.0,54573.0,54570.0,54582.0,54581.0,54578.0,54571.0,54573.0,54586.0,54570.0,54580.0,54590.0,54565.0,54573.0,54574.0,54577.0,54568.0,54575.0,54565.0,0.00025717564571381413,0.007074504442925495,2846.392788789697,21.0,25.0
867,54965.0,54956.0,54957.0,54966.0,54962.0,54960.0,54962.0,54962.0,54961.0,54964.0,54965.0,54967.0,54961.0,54961.0,54969.0,54957.0,54963.0,54970.0,54962.0,54962.0,54957.0,54962.0,54957.0,54965.0,54961.0,54964.0,54959.0,54962.0,54959.0,54965.0,54959.0,54972.0,54965.0,54967.0,54957.0,54968.0,54969.0,54959.0,54962.0,54967.0,54972.0,54970.0,54955.0,54955.0,54960.0,54963.0,54961.0,54970.0,54968.0,54968.0,54962.0,54968.0,54958.0,54958.0,54959.0,54960.0,0.006828685390914968,0.022658920027341083,1092.4707108679468,21.0,26.0
868,54875.0,54870.0,54878.0,54870.0,54873.0,54876.0,54868.0,54879.0,54878.0,54874.0,54873.0,54878.0,54869.0,54866.0,54867.0,54872.0,54877.0,54874.0,54871.0,54872.0,54869.0,54872.0,54873.0,54878.0,54874.0,54870.0,54873.0,54872.0,54877.0,54875.0,54872.0,54876.0,54876.0,54872.0,54870.0,54879.0,54875.0,54879.0,54869.0,54869.0,54874.0,54875.0,54871.0,54874.0,54868.0,54872.0,54872.0,54879.0,54874.0,54863.0,54875.0,54867.0,54869.0,54870.0,54881.0,54876.0,0.002660782555893082,-0.012166780587833229,811.7628844839712,21.0,27.0
869,54361.0,54359.0,54360.0,54368.0,54362.0,54372.0,54359.0,54360.0,54368.0,54367.0,54359.0,54361.0,54367.0,54361.0,54364.0,54372.0,54361.0,54366.0,54365.0,54372.0,54364.0,54365.0,54360.0,54362.0,54365.0,54382.0,54361.0,54361.0,54363.0,54361.0,54367.0,54367.0,54358.0,54364.0,54358.0,54367.0,54360.0,54347.0,54361.0,54366.0,54365.0,54368.0,54349.0,54367.0,54353.0,54363.0,54362.0,54358.0,54368.0,54359.0,54363.0,54351.0,54373.0,54359.0,54377.0,54371.0,0.003346599021123664,-0.021975393028024613,2104.0599111415304,21.0,28.0
870,54361.0,54357.0,54356.0,54371.0,54366.0,54367.0,54361.0,54365.0,54366.0,54367.0,54365.0,54367.0,54360.0,54367.0,54361.0,54361.0,54360.0,54372.0,54371.0,54371.0,54362.0,54369.0,54369.0,54362.0,54371.0,54369.0,54376.0,54364.0,54370.0,54364.0,54365.0,54360.0,54367.0,54368.0,54363.0,54365.0,54363.0,54371.0,54365.0,54361.0,54364.0,54369.0,54357.0,54369.0,54374.0,54365.0,54364.0,54368.0,54375.0,54370.0,54379.0,54360.0,54368.0,54377.0,54370.0,54379.0,0.1536460746147733,0.12816131237183861,1323.6975393024945,21.0,29.0
871,55076.0,55075.0,55080.0,55077.0,55070.0,55080.0,55081.0,55079.0,55081.0,55076.0,55074.0,55083.0,55086.0,55075.0,55073.0,55075.0,55081.0,55081.0,55079.0,55084.0,55077.0,55094.0,55077.0,55085.0,55075.0,55085.0,55077.0,55082.0,55074.0,55086.0,55080.0,55081.0,55078.0,55085.0,55077.0,55085.0,55079.0,55086.0,55085.0,55094.0,55071.0,55075.0,55082.0,55077.0,55089.0,55079.0,55076.0,55081.0,55078.0,55082.0,55070.0,55080.0,55074.0,55076.0,55075.0,55088.0,0.010611546302215613,0.033253588516746424,1508.375700615149,21.0,30.0
